BARANGAY,MONTH,YEAR,Cases,RAINFALL,TMAX,TMIN,WIND_SPEED,AvgH,Population
SANTA CRUZ II,4,2025,,0,35,28,4,66,2175
SANTA CRUZ II,5,2025,,1116.8,34.9,28.1,4,71,2176
SANTA CRUZ II,6,2025,,1249.7,32.2,26.7,2,81,2177
SANTA CRUZ II,7,2025,,2286.3,30.3,26.4,4,87,2177
SANTA CRUZ II,8,2025,,281,31.5,26.4,2,82,2178
SANTA CRUZ II,9,2025,,331.2,30.6,25.7,3,87,2178
SANTA CRUZ II,10,2025,,303.5,31.2,26.3,2,84,2179
SANTA CRUZ II,11,2025,,100.3,31,27,4,84,2180
SANTA CRUZ II,12,2025,,111.7,30.9,25.62,2,77,2180
SANTA CRUZ II,1,2026,,26.7,30.5,25.03,2,74,2180
SANTA CRUZ II,2,2026,,17.1,31.1,24.87,3,69,2180
SANTA CRUZ II,3,2026,,17,32.66,25.94,3,65,2180
SANTA CRUZ II,4,2026,,16.1,34.43,27.25,3,64,2180
SANTA CRUZ II,5,2026,,196.3,34.87,28,3,70,2181
SANTA FE,1,2010,0,5.8,30.28461538,24.66153846,4,76,6271
SANTA FE,2,2010,0,0,31.16923077,24.77692308,4,69,6279
SANTA FE,3,2010,0,10.4,32.56923077,25.8,4,68,6286
SANTA FE,4,2010,0,45.4,34.3,27.03076923,5,65,6294
SANTA FE,5,2010,0,36.8,34.89230769,27.87692308,4,69,6302
SANTA FE,6,2010,0,151.2,33.31538462,27.09230769,3,86,6310
SANTA FE,7,2010,0,355.9,32.9,26.9,3,85,6318
SANTA FE,8,2010,0,375.2,32.3,26.5,3,86,6326
SANTA FE,9,2010,0,291.8,32.5,26.7,2,85,6334
SANTA FE,10,2010,1,444.7,31.6,26.6,3,88,6342
SANTA FE,11,2010,0,240.9,31.3,26.2,3,86,6350
SANTA FE,12,2010,1,98,30.3,25.7,3,84,6358
SANTA FE,1,2011,4,69.7,30,24.7,3,83,6365
SANTA FE,2,2011,1,0,31,24.9,4,77,6373
SANTA FE,3,2011,2,48,31.3,25.6,4,77,6381
SANTA FE,4,2011,3,3,32.7,26,5,70,6389
SANTA FE,5,2011,0,251.7,34.3,27.1,3,80,6397
SANTA FE,6,2011,0,744.5,32,26.4,3,85,6405
SANTA FE,7,2011,0,393.1,31.3,26.4,3,87,6413
SANTA FE,8,2011,1,486.6,31.2,26.3,3,90,6421
SANTA FE,9,2011,0,423.1,31.1,25.9,3,90,6429
SANTA FE,10,2011,0,172.1,32.5,25.9,3,87,6437
SANTA FE,11,2011,0,156.2,31.7,25.7,3,82,6445
SANTA FE,12,2011,0,198.5,30,25.3,3,86,6453
SANTA FE,1,2012,0,25.2,30.8,25.3,3,82,6461
SANTA FE,2,2012,0,104.2,31.2,25.4,4,79,6470
SANTA FE,3,2012,1,88.5,31.6,25.6,4,78,6478
SANTA FE,4,2012,0,10.5,34.5,27,4,71,6486
SANTA FE,5,2012,0,294.3,34.5,27.5,3,83,6494
SANTA FE,6,2012,0,232,32.2,26.7,3,83,6502
SANTA FE,7,2012,4,748,31.7,25.9,3,87,6510
SANTA FE,8,2012,3,1186.3,30.4,25.3,3,87,6518
SANTA FE,9,2012,1,591.5,31.5,25.8,2,85,6526
SANTA FE,10,2012,1,308,31.7,25.6,3,81,6534
SANTA FE,11,2012,0,12.7,33,26.2,3,78,6543
SANTA FE,12,2012,0,11.4,32,25.8,3,78,6551
SANTA FE,1,2013,0,37.6,30.2,24.2,4,76,6559
SANTA FE,2,2013,0,110,32,25,4,73,6567
SANTA FE,3,2013,0,58.4,33,26.1,4,76,6575
SANTA FE,4,2013,0,1.4,35.3,27.7,4,71,6584
SANTA FE,5,2013,0,47.4,35,28,3,78,6592
SANTA FE,6,2013,0,290.9,34.1,27.1,2,85,6600
SANTA FE,7,2013,0,533,32.7,25.9,2,85,6608
SANTA FE,8,2013,1,1339.5,31,25.5,2,88,6617
SANTA FE,9,2013,1,977.2,30.5,25.5,2,89,6625
SANTA FE,10,2013,0,246.3,31.2,25.7,2,84,6633
SANTA FE,11,2013,0,130.2,31.4,25.9,2,84,6641
SANTA FE,12,2013,0,28.8,31.3,25.4,2,82,6650
SANTA FE,1,2014,0,0.4,29.5,23.4,3,76,6658
SANTA FE,2,2014,0,3.3,31.3,24.1,3,74,6666
SANTA FE,3,2014,1,7.2,32.5,25.4,4,72,6675
SANTA FE,4,2014,0,1.2,35,26.8,4,70,6683
SANTA FE,5,2014,0,84.5,36.3,28.3,3,73,6691
SANTA FE,6,2014,0,321.4,33.2,27,2,82,6700
SANTA FE,7,2014,4,523.4,31.7,25.8,3,88,6708
SANTA FE,8,2014,3,296.8,32,26.5,3,86,6716
SANTA FE,9,2014,1,460.3,31.7,26.2,2,86,6725
SANTA FE,10,2014,1,212.9,32,26.2,2,85,6733
SANTA FE,11,2014,0,27.8,32,25.9,2,81,6742
SANTA FE,12,2014,0,163.2,30.1,25.2,2,82,6750
SANTA FE,1,2015,0,31.8,29.5,23.6,2,79,6758
SANTA FE,2,2015,0,1,30.7,24.1,3,72,6767
SANTA FE,3,2015,0,7.8,32,25.1,2,65,6775
SANTA FE,4,2015,0,0,34.3,26.8,2,63,6784
SANTA FE,5,2015,0,10.2,35.3,28,3,69,6792
SANTA FE,6,2015,0,166.8,34.6,27.7,3,74,6801
SANTA FE,7,2015,0,352.8,32.2,26.7,3,81,6809
SANTA FE,8,2015,0,312.6,32.6,26.7,3,82,6818
SANTA FE,9,2015,3,359.2,32.9,26.6,3,82,6826
SANTA FE,10,2015,4,188,32.1,26.7,3,80,6835
SANTA FE,11,2015,1,9.4,32.8,26.5,3,72,6843
SANTA FE,12,2015,0,294.7,31,25.3,3,75,6852
SANTA FE,1,2016,1,1.4,31.3,25.3,3,70,6653
SANTA FE,2,2016,0,80.6,30.8,24.9,4,66,6646
SANTA FE,3,2016,0,0.2,32.8,26.3,4,64,6638
SANTA FE,4,2016,0,20.2,35,27.9,4,61,6631
SANTA FE,5,2016,0,93.4,34.8,28.3,3,68,6623
SANTA FE,6,2016,0,182.2,33.4,27.5,3,78,6616
SANTA FE,7,2016,0,303,33.1,27,3,80,6609
SANTA FE,8,2016,0,775.4,31.1,26.6,3,84,6601
SANTA FE,9,2016,0,145.3,32.3,26.8,3,81,6594
SANTA FE,10,2016,0,208.8,32,26.6,3,80,6587
SANTA FE,11,2016,0,88.9,31.1,26,3,76,6579
SANTA FE,12,2016,0,89.8,30.9,25.8,3,77,6572
SANTA FE,1,2017,1,52.5,29.7,25,3,74,6565
SANTA FE,2,2017,0,5.4,30,24.5,4,71,6557
SANTA FE,3,2017,0,6.4,32.1,25.8,4,65,6550
SANTA FE,4,2017,0,39.3,33.8,27.2,4,68,6543
SANTA FE,5,2017,0,186.4,34.4,28.3,3,71,6536
SANTA FE,6,2017,0,105.1,33.6,27.7,3,77,6528
SANTA FE,7,2017,0,467.2,31.8,26.8,3,81,6521
SANTA FE,8,2017,0,323,32.6,27.1,3,81,6514
SANTA FE,9,2017,0,382.7,32.3,27.1,3,81,6507
SANTA FE,10,2017,1,196.1,31.6,26.6,3,81,6499
SANTA FE,11,2017,0,116.4,31.7,26.5,3,80,6492
SANTA FE,12,2017,1,57.1,30.5,25.8,3,78,6485
SANTA FE,1,2018,0,16.4,30.3,25.4,3,76,6478
SANTA FE,2,2018,0,0.8,31.6,25.4,3,69,6470
SANTA FE,3,2018,0,105.8,32.1,25.7,3,66,6463
SANTA FE,4,2018,0,0.2,34.3,27.2,3,63,6456
SANTA FE,5,2018,1,20,35.5,28.5,3,69,6449
SANTA FE,6,2018,0,723,31.6,26.5,3,81,6442
SANTA FE,7,2018,0,757.3,30.4,26,3,83,6435
SANTA FE,8,2018,0,427.2,31.2,26.6,4,81,6427
SANTA FE,9,2018,3,194.7,31.8,26.5,3,80,6420
SANTA FE,10,2018,0,72.8,33.1,27,3,75,6413
SANTA FE,11,2018,0,13.7,32.4,26.6,3,71,6406
SANTA FE,12,2018,5,132.9,30.6,25.7,2,78,6399
SANTA FE,1,2019,2,5.7,30.6,24.9,3,70,6392
SANTA FE,2,2019,2,2,31.5,24.6,3,65,6385
SANTA FE,3,2019,1,2.4,33.2,25.5,3,60,6378
SANTA FE,4,2019,0,3.6,35.4,27.3,3,59,6370
SANTA FE,5,2019,1,61.9,34.5,27.6,3,74,6363
SANTA FE,6,2019,0,271.1,34.5,27.4,3,74,6356
SANTA FE,7,2019,3,309.8,32.5,26.4,3,80,6349
SANTA FE,8,2019,12,622.9,30.9,26.3,4,83,6342
SANTA FE,9,2019,27,330.1,31.7,25.9,3,81,6335
SANTA FE,10,2019,10,33.2,33.2,26.5,3,76,6328
SANTA FE,11,2019,11,149.8,31.9,25.9,2,78,6321
SANTA FE,12,2019,0,119.5,31.5,25.4,3,75,6314
SANTA FE,1,2020,1,4.2,31,24.9,3,73,6307
SANTA FE,2,2020,1,31.6,31.1,24.1,3,70,6300
SANTA FE,3,2020,0,2,33.3,26.2,3,64,6293
SANTA FE,4,2020,0,0,35,27.4,3,64,6286
SANTA FE,5,2020,0,190.2,34.9,27.8,2,71,6279
SANTA FE,6,2020,0,269.5,34.1,27.5,3,74,6272
SANTA FE,7,2020,0,230.4,33.8,26.6,2,78,6265
SANTA FE,8,2020,0,214.2,32.2,26.3,2,81,6258
SANTA FE,9,2020,0,130.9,33.7,26.9,2,80,6251
SANTA FE,10,2020,0,375.7,31.8,26.1,3,82,6244
SANTA FE,11,2020,0,203.6,31.6,25.6,3,82,6237
SANTA FE,12,2020,0,123.9,31,25.6,2,81,6230
SANTA FE,1,2021,1,84.6,30.3,24.6,2,77,6336
SANTA FE,2,2021,0,25.9,31.3,24.7,2,75,6338
SANTA FE,3,2021,1,14.3,33.5,26.2,3,70,6339
SANTA FE,4,2021,0,4.4,33.9,26.7,3,67,6341
SANTA FE,5,2021,0,0.2,35.6,28.2,3,66,6343
SANTA FE,6,2021,0,121.5,32.8,26.8,3,78,6344
SANTA FE,7,2021,0,682.6,31.6,26.3,3,85,6346
SANTA FE,8,2021,0,136.4,32.6,26.7,3,83,6348
SANTA FE,9,2021,0,236,32.2,26.5,2,85,6349
SANTA FE,10,2021,0,121.8,32,26.3,2,82,6351
SANTA FE,11,2021,0,17.4,33,26.7,2,77,6353
SANTA FE,12,2021,0,59.3,31.2,25.1,3,73,6354
SANTA FE,1,2022,0,15.8,30.8,24.7,3,73,6356
SANTA FE,2,2022,0,17.8,31.7,25.5,3,70,6358
SANTA FE,3,2022,0,33.8,33.7,26.8,3,68,6359
SANTA FE,4,2022,0,41.4,33.2,26.7,3,70,6361
SANTA FE,5,2022,0,232.2,34.1,27.1,3,75,6363
SANTA FE,6,2022,0,74,33.8,27.2,2,77,6365
SANTA FE,7,2022,0,202.8,33,26.8,3,81,6366
SANTA FE,8,2022,0,401.8,31.6,25.9,2,83,6368
SANTA FE,9,2022,0,400.4,31.3,25.9,3,84,6370
SANTA FE,10,2022,0,367.8,32.6,26.9,3,82,6371
SANTA FE,11,2022,0,103,31.7,26,3,79,6373
SANTA FE,12,2022,0,64.4,30.8,25.7,3,76,6375
SANTA FE,1,2023,1,72.6,29.7,24.6,3,75,6376
SANTA FE,2,2023,0,12.4,31,24.9,3,69,6378
SANTA FE,3,2023,0,0.4,32.3,25.1,4,64,6380
SANTA FE,4,2023,0,68.7,33.5,26.7,3,69,6381
SANTA FE,5,2023,0,134.6,34.4,27.7,4,73,6383
SANTA FE,6,2023,0,200.4,33.2,26.7,3,81,6385
SANTA FE,7,2023,0,476,32.9,26.7,3,82,6387
SANTA FE,8,2023,1,289.2,32,27.5,4,81,6388
SANTA FE,9,2023,2,315.3,32.3,26.8,3,84,6390
SANTA FE,10,2023,2,201.3,31.8,26.6,3,82,6392
SANTA FE,11,2023,3,16.3,32.4,26.7,3,78,6393
SANTA FE,12,2023,1,47.2,31.5,26,3,79,6395
SANTA FE,1,2024,1,1.02,32.2,27.2,3,74,6397
SANTA FE,2,2024,0,2.54,31.7,25.5,3,66,6398
SANTA FE,3,2024,0,0.2,32.3,26.3,4,65,6400
SANTA FE,4,2024,0,0,35.3,27.9,4,60,6402
SANTA FE,5,2024,0,113.3,35.2,28.4,4,71,6403
SANTA FE,6,2024,0,212.9,33.7,27.7,3,78,6405
SANTA FE,7,2024,0,509.8,31.9,26.8,3,82,6407
SANTA FE,8,2024,2,289.6,32.5,27,3,82,6409
SANTA FE,9,2024,0,371.1,31.1,26.7,3,84,6410
SANTA FE,10,2024,1,303,31.7,26.8,3,84,6412
SANTA FE,11,2024,1,82,32.1,26.7,2,78,6414
SANTA FE,12,2024,1,128,30.2,25.8,2,81,6415
SANTA FE,1,2025,,8.1,30.2,25.3,2,74,6417
SANTA FE,2,2025,,8.1,30.7,25.4,3,73,6419
SANTA FE,3,2025,,14,32,26.3,3,69,6421
SANTA FE,4,2025,,0,35,28,4,66,6422
SANTA FE,5,2025,,1116.8,34.9,28.1,4,71,6424
SANTA FE,6,2025,,1249.7,32.2,26.7,2,81,6426
SANTA FE,7,2025,,2286.3,30.3,26.4,4,87,6427
SANTA FE,8,2025,,281,31.5,26.4,2,82,6429
SANTA FE,9,2025,,331.2,30.6,25.7,3,87,6431
SANTA FE,10,2025,,303.5,31.2,26.3,2,84,6432
SANTA FE,11,2025,,100.3,31,27,4,84,6434
SANTA FE,12,2025,,111.7,30.9,25.62,2,77,6436
SANTA FE,1,2026,,26.7,30.5,25.03,2,74,6438
SANTA FE,2,2026,,17.1,31.1,24.87,3,69,6440
SANTA FE,3,2026,,17,32.66,25.94,3,65,6442
SANTA FE,4,2026,,16.1,34.43,27.25,3,64,6444
SANTA FE,5,2026,,196.3,34.87,28,3,70,6446
SANTA LUCIAÂ (SAN JUAN II),1,2010,0,5.8,30.28461538,24.66153846,4,76,5777
SANTA LUCIAÂ (SAN JUAN II),2,2010,0,0,31.16923077,24.77692308,4,69,5793
SANTA LUCIAÂ (SAN JUAN II),3,2010,0,10.4,32.56923077,25.8,4,68,5808
SANTA LUCIAÂ (SAN JUAN II),4,2010,0,45.4,34.3,27.03076923,5,65,5823
SANTA LUCIAÂ (SAN JUAN II),5,2010,0,36.8,34.89230769,27.87692308,4,69,5839
SANTA LUCIAÂ (SAN JUAN II),6,2010,0,151.2,33.31538462,27.09230769,3,86,5854
SANTA LUCIAÂ (SAN JUAN II),7,2010,0,355.9,32.9,26.9,3,85,5870
SANTA LUCIAÂ (SAN JUAN II),8,2010,0,375.2,32.3,26.5,3,86,5885
SANTA LUCIAÂ (SAN JUAN II),9,2010,0,291.8,32.5,26.7,2,85,5901
SANTA LUCIAÂ (SAN JUAN II),10,2010,2,444.7,31.6,26.6,3,88,5917
SANTA LUCIAÂ (SAN JUAN II),11,2010,1,240.9,31.3,26.2,3,86,5932
SANTA LUCIAÂ (SAN JUAN II),12,2010,0,98,30.3,25.7,3,84,5948
SANTA LUCIAÂ (SAN JUAN II),1,2011,0,69.7,30,24.7,3,83,5964
SANTA LUCIAÂ (SAN JUAN II),2,2011,0,0,31,24.9,4,77,5980
SANTA LUCIAÂ (SAN JUAN II),3,2011,0,48,31.3,25.6,4,77,5995
SANTA LUCIAÂ (SAN JUAN II),4,2011,0,3,32.7,26,5,70,6011
SANTA LUCIAÂ (SAN JUAN II),5,2011,0,251.7,34.3,27.1,3,80,6027
SANTA LUCIAÂ (SAN JUAN II),6,2011,0,744.5,32,26.4,3,85,6043
SANTA LUCIAÂ (SAN JUAN II),7,2011,0,393.1,31.3,26.4,3,87,6059
SANTA LUCIAÂ (SAN JUAN II),8,2011,3,486.6,31.2,26.3,3,90,6075
SANTA LUCIAÂ (SAN JUAN II),9,2011,0,423.1,31.1,25.9,3,90,6091
SANTA LUCIAÂ (SAN JUAN II),10,2011,0,172.1,32.5,25.9,3,87,6108
SANTA LUCIAÂ (SAN JUAN II),11,2011,0,156.2,31.7,25.7,3,82,6124
SANTA LUCIAÂ (SAN JUAN II),12,2011,0,198.5,30,25.3,3,86,6140
SANTA LUCIAÂ (SAN JUAN II),1,2012,0,25.2,30.8,25.3,3,82,6156
SANTA LUCIAÂ (SAN JUAN II),2,2012,0,104.2,31.2,25.4,4,79,6173
SANTA LUCIAÂ (SAN JUAN II),3,2012,0,88.5,31.6,25.6,4,78,6189
SANTA LUCIAÂ (SAN JUAN II),4,2012,0,10.5,34.5,27,4,71,6205
SANTA LUCIAÂ (SAN JUAN II),5,2012,0,294.3,34.5,27.5,3,83,6222
SANTA LUCIAÂ (SAN JUAN II),6,2012,0,232,32.2,26.7,3,83,6238
SANTA LUCIAÂ (SAN JUAN II),7,2012,0,748,31.7,25.9,3,87,6255
SANTA LUCIAÂ (SAN JUAN II),8,2012,0,1186.3,30.4,25.3,3,87,6271
SANTA LUCIAÂ (SAN JUAN II),9,2012,1,591.5,31.5,25.8,2,85,6288
SANTA LUCIAÂ (SAN JUAN II),10,2012,1,308,31.7,25.6,3,81,6305
SANTA LUCIAÂ (SAN JUAN II),11,2012,1,12.7,33,26.2,3,78,6321
SANTA LUCIAÂ (SAN JUAN II),12,2012,1,11.4,32,25.8,3,78,6338
SANTA LUCIAÂ (SAN JUAN II),1,2013,0,37.6,30.2,24.2,4,76,6355
SANTA LUCIAÂ (SAN JUAN II),2,2013,1,110,32,25,4,73,6372
SANTA LUCIAÂ (SAN JUAN II),3,2013,0,58.4,33,26.1,4,76,6389
SANTA LUCIAÂ (SAN JUAN II),4,2013,0,1.4,35.3,27.7,4,71,6406
SANTA LUCIAÂ (SAN JUAN II),5,2013,0,47.4,35,28,3,78,6423
SANTA LUCIAÂ (SAN JUAN II),6,2013,0,290.9,34.1,27.1,2,85,6440
SANTA LUCIAÂ (SAN JUAN II),7,2013,0,533,32.7,25.9,2,85,6457
SANTA LUCIAÂ (SAN JUAN II),8,2013,1,1339.5,31,25.5,2,88,6474
SANTA LUCIAÂ (SAN JUAN II),9,2013,1,977.2,30.5,25.5,2,89,6491
SANTA LUCIAÂ (SAN JUAN II),10,2013,0,246.3,31.2,25.7,2,84,6508
SANTA LUCIAÂ (SAN JUAN II),11,2013,0,130.2,31.4,25.9,2,84,6525
SANTA LUCIAÂ (SAN JUAN II),12,2013,0,28.8,31.3,25.4,2,82,6543
SANTA LUCIAÂ (SAN JUAN II),1,2014,0,0.4,29.5,23.4,3,76,6560
SANTA LUCIAÂ (SAN JUAN II),2,2014,0,3.3,31.3,24.1,3,74,6578
SANTA LUCIAÂ (SAN JUAN II),3,2014,0,7.2,32.5,25.4,4,72,6595
SANTA LUCIAÂ (SAN JUAN II),4,2014,0,1.2,35,26.8,4,70,6612
SANTA LUCIAÂ (SAN JUAN II),5,2014,0,84.5,36.3,28.3,3,73,6630
SANTA LUCIAÂ (SAN JUAN II),6,2014,0,321.4,33.2,27,2,82,6648
SANTA LUCIAÂ (SAN JUAN II),7,2014,0,523.4,31.7,25.8,3,88,6665
SANTA LUCIAÂ (SAN JUAN II),8,2014,0,296.8,32,26.5,3,86,6683
SANTA LUCIAÂ (SAN JUAN II),9,2014,1,460.3,31.7,26.2,2,86,6701
SANTA LUCIAÂ (SAN JUAN II),10,2014,1,212.9,32,26.2,2,85,6718
SANTA LUCIAÂ (SAN JUAN II),11,2014,1,27.8,32,25.9,2,81,6736
SANTA LUCIAÂ (SAN JUAN II),12,2014,1,163.2,30.1,25.2,2,82,6754
SANTA LUCIAÂ (SAN JUAN II),1,2015,0,31.8,29.5,23.6,2,79,6772
SANTA LUCIAÂ (SAN JUAN II),2,2015,1,1,30.7,24.1,3,72,6790
SANTA LUCIAÂ (SAN JUAN II),3,2015,1,7.8,32,25.1,2,65,6808
SANTA LUCIAÂ (SAN JUAN II),4,2015,0,0,34.3,26.8,2,63,6826
SANTA LUCIAÂ (SAN JUAN II),5,2015,0,10.2,35.3,28,3,69,6844
SANTA LUCIAÂ (SAN JUAN II),6,2015,0,166.8,34.6,27.7,3,74,6862
SANTA LUCIAÂ (SAN JUAN II),7,2015,2,352.8,32.2,26.7,3,81,6880
SANTA LUCIAÂ (SAN JUAN II),8,2015,4,312.6,32.6,26.7,3,82,6899
SANTA LUCIAÂ (SAN JUAN II),9,2015,7,359.2,32.9,26.6,3,82,6917
SANTA LUCIAÂ (SAN JUAN II),10,2015,14,188,32.1,26.7,3,80,6935
SANTA LUCIAÂ (SAN JUAN II),11,2015,4,9.4,32.8,26.5,3,72,6954
SANTA LUCIAÂ (SAN JUAN II),12,2015,1,294.7,31,25.3,3,75,6972
SANTA LUCIAÂ (SAN JUAN II),1,2016,2,1.4,31.3,25.3,3,70,6469
SANTA LUCIAÂ (SAN JUAN II),2,2016,0,80.6,30.8,24.9,4,66,6447
SANTA LUCIAÂ (SAN JUAN II),3,2016,1,0.2,32.8,26.3,4,64,6426
SANTA LUCIAÂ (SAN JUAN II),4,2016,0,20.2,35,27.9,4,61,6405
SANTA LUCIAÂ (SAN JUAN II),5,2016,0,93.4,34.8,28.3,3,68,6383
SANTA LUCIAÂ (SAN JUAN II),6,2016,0,182.2,33.4,27.5,3,78,6362
SANTA LUCIAÂ (SAN JUAN II),7,2016,0,303,33.1,27,3,80,6341
SANTA LUCIAÂ (SAN JUAN II),8,2016,1,775.4,31.1,26.6,3,84,6320
SANTA LUCIAÂ (SAN JUAN II),9,2016,0,145.3,32.3,26.8,3,81,6299
SANTA LUCIAÂ (SAN JUAN II),10,2016,1,208.8,32,26.6,3,80,6278
SANTA LUCIAÂ (SAN JUAN II),11,2016,0,88.9,31.1,26,3,76,6257
SANTA LUCIAÂ (SAN JUAN II),12,2016,0,89.8,30.9,25.8,3,77,6237
SANTA LUCIAÂ (SAN JUAN II),1,2017,0,52.5,29.7,25,3,74,6216
SANTA LUCIAÂ (SAN JUAN II),2,2017,1,5.4,30,24.5,4,71,6195
SANTA LUCIAÂ (SAN JUAN II),3,2017,0,6.4,32.1,25.8,4,65,6175
SANTA LUCIAÂ (SAN JUAN II),4,2017,0,39.3,33.8,27.2,4,68,6154
SANTA LUCIAÂ (SAN JUAN II),5,2017,0,186.4,34.4,28.3,3,71,6134
SANTA LUCIAÂ (SAN JUAN II),6,2017,1,105.1,33.6,27.7,3,77,6114
SANTA LUCIAÂ (SAN JUAN II),7,2017,1,467.2,31.8,26.8,3,81,6093
SANTA LUCIAÂ (SAN JUAN II),8,2017,3,323,32.6,27.1,3,81,6073
SANTA LUCIAÂ (SAN JUAN II),9,2017,1,382.7,32.3,27.1,3,81,6053
SANTA LUCIAÂ (SAN JUAN II),10,2017,1,196.1,31.6,26.6,3,81,6033
SANTA LUCIAÂ (SAN JUAN II),11,2017,2,116.4,31.7,26.5,3,80,6013
SANTA LUCIAÂ (SAN JUAN II),12,2017,0,57.1,30.5,25.8,3,78,5993
SANTA LUCIAÂ (SAN JUAN II),1,2018,0,16.4,30.3,25.4,3,76,5973
SANTA LUCIAÂ (SAN JUAN II),2,2018,0,0.8,31.6,25.4,3,69,5953
SANTA LUCIAÂ (SAN JUAN II),3,2018,0,105.8,32.1,25.7,3,66,5934
SANTA LUCIAÂ (SAN JUAN II),4,2018,0,0.2,34.3,27.2,3,63,5914
SANTA LUCIAÂ (SAN JUAN II),5,2018,0,20,35.5,28.5,3,69,5894
SANTA LUCIAÂ (SAN JUAN II),6,2018,0,723,31.6,26.5,3,81,5875
SANTA LUCIAÂ (SAN JUAN II),7,2018,0,757.3,30.4,26,3,83,5855
SANTA LUCIAÂ (SAN JUAN II),8,2018,0,427.2,31.2,26.6,4,81,5836
SANTA LUCIAÂ (SAN JUAN II),9,2018,1,194.7,31.8,26.5,3,80,5817
SANTA LUCIAÂ (SAN JUAN II),10,2018,4,72.8,33.1,27,3,75,5797
SANTA LUCIAÂ (SAN JUAN II),11,2018,3,13.7,32.4,26.6,3,71,5778
SANTA LUCIAÂ (SAN JUAN II),12,2018,1,132.9,30.6,25.7,2,78,5759
SANTA LUCIAÂ (SAN JUAN II),1,2019,2,5.7,30.6,24.9,3,70,5740
SANTA LUCIAÂ (SAN JUAN II),2,2019,0,2,31.5,24.6,3,65,5721
SANTA LUCIAÂ (SAN JUAN II),3,2019,0,2.4,33.2,25.5,3,60,5702
SANTA LUCIAÂ (SAN JUAN II),4,2019,1,3.6,35.4,27.3,3,59,5683
SANTA LUCIAÂ (SAN JUAN II),5,2019,0,61.9,34.5,27.6,3,74,5664
SANTA LUCIAÂ (SAN JUAN II),6,2019,0,271.1,34.5,27.4,3,74,5645
SANTA LUCIAÂ (SAN JUAN II),7,2019,1,309.8,32.5,26.4,3,80,5627
SANTA LUCIAÂ (SAN JUAN II),8,2019,4,622.9,30.9,26.3,4,83,5608
SANTA LUCIAÂ (SAN JUAN II),9,2019,20,330.1,31.7,25.9,3,81,5589
SANTA LUCIAÂ (SAN JUAN II),10,2019,7,33.2,33.2,26.5,3,76,5571
SANTA LUCIAÂ (SAN JUAN II),11,2019,3,149.8,31.9,25.9,2,78,5552
SANTA LUCIAÂ (SAN JUAN II),12,2019,3,119.5,31.5,25.4,3,75,5534
SANTA LUCIAÂ (SAN JUAN II),1,2020,1,4.2,31,24.9,3,73,5516
SANTA LUCIAÂ (SAN JUAN II),2,2020,1,31.6,31.1,24.1,3,70,5497
SANTA LUCIAÂ (SAN JUAN II),3,2020,1,2,33.3,26.2,3,64,5479
SANTA LUCIAÂ (SAN JUAN II),4,2020,0,0,35,27.4,3,64,5461
SANTA LUCIAÂ (SAN JUAN II),5,2020,0,190.2,34.9,27.8,2,71,5443
SANTA LUCIAÂ (SAN JUAN II),6,2020,0,269.5,34.1,27.5,3,74,5425
SANTA LUCIAÂ (SAN JUAN II),7,2020,0,230.4,33.8,26.6,2,78,5407
SANTA LUCIAÂ (SAN JUAN II),8,2020,1,214.2,32.2,26.3,2,81,5389
SANTA LUCIAÂ (SAN JUAN II),9,2020,0,130.9,33.7,26.9,2,80,5371
SANTA LUCIAÂ (SAN JUAN II),10,2020,0,375.7,31.8,26.1,3,82,5353
SANTA LUCIAÂ (SAN JUAN II),11,2020,0,203.6,31.6,25.6,3,82,5336
SANTA LUCIAÂ (SAN JUAN II),12,2020,0,123.9,31,25.6,2,81,5318
SANTA LUCIAÂ (SAN JUAN II),1,2021,0,84.6,30.3,24.6,2,77,5667
SANTA LUCIAÂ (SAN JUAN II),2,2021,2,25.9,31.3,24.7,2,75,5677
SANTA LUCIAÂ (SAN JUAN II),3,2021,0,14.3,33.5,26.2,3,70,5687
SANTA LUCIAÂ (SAN JUAN II),4,2021,0,4.4,33.9,26.7,3,67,5698
SANTA LUCIAÂ (SAN JUAN II),5,2021,0,0.2,35.6,28.2,3,66,5708
SANTA LUCIAÂ (SAN JUAN II),6,2021,0,121.5,32.8,26.8,3,78,5719
SANTA LUCIAÂ (SAN JUAN II),7,2021,1,682.6,31.6,26.3,3,85,5729
SANTA LUCIAÂ (SAN JUAN II),8,2021,0,136.4,32.6,26.7,3,83,5739
SANTA LUCIAÂ (SAN JUAN II),9,2021,0,236,32.2,26.5,2,85,5750
SANTA LUCIAÂ (SAN JUAN II),10,2021,0,121.8,32,26.3,2,82,5760
SANTA LUCIAÂ (SAN JUAN II),11,2021,0,17.4,33,26.7,2,77,5771
SANTA LUCIAÂ (SAN JUAN II),12,2021,1,59.3,31.2,25.1,3,73,5781
SANTA LUCIAÂ (SAN JUAN II),1,2022,0,15.8,30.8,24.7,3,73,5792
SANTA LUCIAÂ (SAN JUAN II),2,2022,0,17.8,31.7,25.5,3,70,5803
SANTA LUCIAÂ (SAN JUAN II),3,2022,0,33.8,33.7,26.8,3,68,5813
SANTA LUCIAÂ (SAN JUAN II),4,2022,0,41.4,33.2,26.7,3,70,5824
SANTA LUCIAÂ (SAN JUAN II),5,2022,0,232.2,34.1,27.1,3,75,5834
